Region,State,District,Year,Quarter,Registered_user,App_opening,Latitude,Longitude
Southern Region,Tamil Nadu,Erode,2019,Q2,185565,634853,11.3692044,77.67662687
Southern Region,Tamil Nadu,Karur,2019,Q2,69047,236338,10.9301522,78.08485455
Southern Region,Tamil Nadu,Kallakkurichi,2019,Q2,88699,312180,11.738478,78.963524
Southern Region,Tamil Nadu,Viluppuram,2019,Q2,119969,483368,11.9137874,79.50789298
Southern Region,Tamil Nadu,Pudukkottai,2019,Q2,66892,245413,10.5,78.833333
Southern Region,Tamil Nadu,Perambalur,2019,Q2,32787,111749,11.2287716,78.81825555
Southern Region,Tamil Nadu,Coimbatore,2019,Q2,584160,2460549,11.0018115,76.9628425
Southern Region,Tamil Nadu,Virudhunagar,2019,Q2,104054,348430,9.5208936,77.8784564
Southern Region,Tamil Nadu,Dindigul,2019,Q2,131833,509924,10.3303299,78.06739791
Southern Region,Tamil Nadu,Sivaganga,2019,Q2,69744,264125,9.851231,78.53047155
Southern Region,Tamil Nadu,Tenkasi,2019,Q2,59877,196035,8.965924,77.306968
Southern Region,Tamil Nadu,Chengalpattu,2019,Q2,667137,4350196,12.6840886,79.9836371
Southern Region,Tamil Nadu,Kanyakumari,2019,Q2,106688,357168,8.079252,77.5499338
Southern Region,Tamil Nadu,Tirunelveli,2019,Q2,102281,349486,8.7012203,77.5792694
Southern Region,Tamil Nadu,Tiruvallur,2019,Q2,733978,3676621,13.1394221,79.9070839
Southern Region,Tamil Nadu,Theni,2019,Q2,71870,254448,9.9696643,77.47420049
Southern Region,Tamil Nadu,Ranipet,2019,Q2,109648,471102,12.950883,79.319701
Southern Region,Tamil Nadu,Namakkal,2019,Q2,131560,435958,11.28422485,78.16615284
Southern Region,Tamil Nadu,Vellore,2019,Q2,150242,706719,12.7948109,79.0006411
Southern Region,Tamil Nadu,Tiruvarur,2019,Q2,47988,166776,10.6828082,79.4786542
Southern Region,Tamil Nadu,Tiruchirappalli,2019,Q3,261919,3188576,10.804973,78.6870296
Southern Region,Tamil Nadu,Ramanathapuram,2019,Q3,68938,742215,9.3895523,78.85907072
Southern Region,Tamil Nadu,Krishnagiri,2019,Q3,290478,4362654,12.5188835,78.2206536
Southern Region,Tamil Nadu,Cuddalore,2019,Q3,187772,1968965,11.7564329,79.7634644
Southern Region,Tamil Nadu,Kanchipuram,2019,Q3,503192,9099325,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2019,Q3,371296,5086753,11.1017815,77.345192
Southern Region,Tamil Nadu,Dharmapuri,2019,Q3,149491,1988881,12.09680475,78.19304301
Southern Region,Tamil Nadu,Thoothukudi,2019,Q3,112797,1169932,8.8052602,78.1452745
Southern Region,Tamil Nadu,Thanjavur,2019,Q3,156723,1899755,10.7860267,79.1381497
Southern Region,Tamil Nadu,Madurai,2019,Q3,305793,3683037,9.9261153,78.1140983
Southern Region,Tamil Nadu,Tiruvannamalai,2019,Q3,174910,2027981,12.22713775,79.07012882
Southern Region,Tamil Nadu,Salem,2019,Q3,342259,3940685,11.6549142,78.1584923
Southern Region,Tamil Nadu,Nagapattinam,2019,Q3,75279,792031,10.8056276,79.82465978
Southern Region,Tamil Nadu,Tirupathur,2019,Q3,110825,1372746,12.493622,78.567573
Southern Region,Tamil Nadu,Ariyalur,2019,Q3,44894,492736,11.07603595,79.11745538
Southern Region,Tamil Nadu,Chennai,2019,Q3,1090190,18954685,13.0836939,80.270186
Southern Region,Tamil Nadu,Nilgiris,2019,Q3,59223,743196,13.0698579,80.2248039
Southern Region,Tamil Nadu,Erode,2019,Q3,210555,2276841,11.3692044,77.67662687
Southern Region,Tamil Nadu,Karur,2019,Q3,78089,822025,10.9301522,78.08485455
Southern Region,Tamil Nadu,Kallakkurichi,2019,Q3,101377,1058365,11.738478,78.963524
Southern Region,Tamil Nadu,Viluppuram,2019,Q3,135787,1636429,11.9137874,79.50789298
Southern Region,Tamil Nadu,Pudukkottai,2019,Q3,76291,853544,10.5,78.833333
Southern Region,Tamil Nadu,Perambalur,2019,Q3,37320,386355,11.2287716,78.81825555
Southern Region,Tamil Nadu,Coimbatore,2019,Q3,669547,9707815,11.0018115,76.9628425
Southern Region,Tamil Nadu,Virudhunagar,2019,Q3,118223,1273205,9.5208936,77.8784564
Southern Region,Tamil Nadu,Dindigul,2019,Q3,151511,1791979,10.3303299,78.06739791
Southern Region,Tamil Nadu,Sivaganga,2019,Q3,79695,896599,9.851231,78.53047155
Southern Region,Tamil Nadu,Tenkasi,2019,Q3,68561,651705,8.965924,77.306968
Southern Region,Tamil Nadu,Chengalpattu,2019,Q3,744424,18193512,12.6840886,79.9836371
Southern Region,Tamil Nadu,Kanyakumari,2019,Q3,125378,1266941,8.079252,77.5499338
Southern Region,Tamil Nadu,Tirunelveli,2019,Q3,117255,1175307,8.7012203,77.5792694
Southern Region,Tamil Nadu,Tiruvallur,2019,Q3,828137,13735986,13.1394221,79.9070839
Southern Region,Tamil Nadu,Theni,2019,Q3,82211,845240,9.9696643,77.47420049
Southern Region,Tamil Nadu,Ranipet,2019,Q3,123211,1585562,12.950883,79.319701
Southern Region,Tamil Nadu,Namakkal,2019,Q3,148504,1602205,11.28422485,78.16615284
Southern Region,Tamil Nadu,Vellore,2019,Q3,171770,2853368,12.7948109,79.0006411
Southern Region,Tamil Nadu,Tiruvarur,2019,Q3,55010,563206,10.6828082,79.4786542
Southern Region,Tamil Nadu,Tiruchirappalli,2019,Q4,299366,4026588,10.804973,78.6870296
Southern Region,Tamil Nadu,Ramanathapuram,2019,Q4,80027,961831,9.3895523,78.85907072
Southern Region,Tamil Nadu,Krishnagiri,2019,Q4,335178,5693842,12.5188835,78.2206536
Southern Region,Tamil Nadu,Cuddalore,2019,Q4,216583,2459744,11.7564329,79.7634644
Southern Region,Tamil Nadu,Kanchipuram,2019,Q4,564806,11050988,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2019,Q4,427694,6111411,11.1017815,77.345192
Southern Region,Tamil Nadu,Dharmapuri,2019,Q4,171677,2525020,12.09680475,78.19304301
Southern Region,Tamil Nadu,Thoothukudi,2019,Q4,131336,1491277,8.8052602,78.1452745
Southern Region,Tamil Nadu,Thanjavur,2019,Q4,181672,2336862,10.7860267,79.1381497
Southern Region,Tamil Nadu,Madurai,2019,Q4,351234,4634811,9.9261153,78.1140983
Southern Region,Tamil Nadu,Tiruvannamalai,2019,Q4,202112,2639455,12.22713775,79.07012882
Southern Region,Tamil Nadu,Salem,2019,Q4,390301,4975680,11.6549142,78.1584923
Southern Region,Tamil Nadu,Nagapattinam,2019,Q4,87998,989769,10.8056276,79.82465978
Southern Region,Tamil Nadu,Tirupathur,2019,Q4,129026,1825987,12.493622,78.567573
Southern Region,Tamil Nadu,Ariyalur,2019,Q4,52294,617517,11.07603595,79.11745538
Southern Region,Tamil Nadu,Chennai,2019,Q4,1216610,22828193,13.0836939,80.270186
Southern Region,Tamil Nadu,Nilgiris,2019,Q4,69335,970095,13.0698579,80.2248039
Southern Region,Tamil Nadu,Erode,2019,Q4,242324,2893474,11.3692044,77.67662687
Southern Region,Tamil Nadu,Karur,2019,Q4,89726,1036381,10.9301522,78.08485455
Southern Region,Tamil Nadu,Kallakkurichi,2019,Q4,118948,1382861,11.738478,78.963524
Southern Region,Tamil Nadu,Viluppuram,2019,Q4,157860,2142547,11.9137874,79.50789298
Southern Region,Tamil Nadu,Pudukkottai,2019,Q4,89251,1061296,10.5,78.833333
Southern Region,Tamil Nadu,Perambalur,2019,Q4,43804,494635,11.2287716,78.81825555
Southern Region,Tamil Nadu,Coimbatore,2019,Q4,767480,12267898,11.0018115,76.9628425
Southern Region,Tamil Nadu,Virudhunagar,2019,Q4,136782,1588707,9.5208936,77.8784564
Southern Region,Tamil Nadu,Dindigul,2019,Q4,177010,2388757,10.3303299,78.06739791
Southern Region,Tamil Nadu,Sivaganga,2019,Q4,92648,1107528,9.851231,78.53047155
Southern Region,Tamil Nadu,Tenkasi,2019,Q4,79619,824540,8.965924,77.306968
Southern Region,Tamil Nadu,Chengalpattu,2019,Q4,829575,22382821,12.6840886,79.9836371
Southern Region,Tamil Nadu,Kanyakumari,2019,Q4,147268,1703596,8.079252,77.5499338
Southern Region,Tamil Nadu,Tirunelveli,2019,Q4,136178,1506103,8.7012203,77.5792694
Southern Region,Tamil Nadu,Tiruvallur,2019,Q4,934744,16550582,13.1394221,79.9070839
Southern Region,Tamil Nadu,Theni,2019,Q4,96179,1142433,9.9696643,77.47420049
Southern Region,Tamil Nadu,Ranipet,2019,Q4,141642,2023415,12.950883,79.319701
Southern Region,Tamil Nadu,Namakkal,2019,Q4,169515,1979201,11.28422485,78.16615284
Southern Region,Tamil Nadu,Vellore,2019,Q4,198172,3676316,12.7948109,79.0006411
Southern Region,Tamil Nadu,Tiruvarur,2019,Q4,64519,719556,10.6828082,79.4786542
Southern Region,Tamil Nadu,Tiruchirappalli,2020,Q1,339829,4719933,10.804973,78.6870296
Southern Region,Tamil Nadu,Ramanathapuram,2020,Q1,93243,1175864,9.3895523,78.85907072
Southern Region,Tamil Nadu,Krishnagiri,2020,Q1,379857,6993104,12.5188835,78.2206536
Southern Region,Tamil Nadu,Cuddalore,2020,Q1,247650,2974425,11.7564329,79.7634644
Southern Region,Tamil Nadu,Kanchipuram,2020,Q1,626872,12333880,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2020,Q1,488697,7062739,11.1017815,77.345192
Southern Region,Tamil Nadu,Dharmapuri,2020,Q1,194617,3208124,12.09680475,78.19304301
Southern Region,Tamil Nadu,Thoothukudi,2020,Q1,152572,1838344,8.8052602,78.1452745
Southern Region,Tamil Nadu,Thanjavur,2020,Q1,208798,2797086,10.7860267,79.1381497
Southern Region,Tamil Nadu,Madurai,2020,Q1,402474,5507257,9.9261153,78.1140983
Southern Region,Tamil Nadu,Tiruvannamalai,2020,Q1,230261,3220937,12.22713775,79.07012882
Southern Region,Tamil Nadu,Salem,2020,Q1,442045,5979694,11.6549142,78.1584923
Southern Region,Tamil Nadu,Nagapattinam,2020,Q1,101777,1199502,10.8056276,79.82465978
Southern Region,Tamil Nadu,Tirupathur,2020,Q1,148648,2283628,12.493622,78.567573
Southern Region,Tamil Nadu,Ariyalur,2020,Q1,60040,750655,11.07603595,79.11745538
Southern Region,Tamil Nadu,Chennai,2020,Q1,1340762,25098869,13.0836939,80.270186
Southern Region,Tamil Nadu,Nilgiris,2020,Q1,80235,1121593,13.0698579,80.2248039
Southern Region,Tamil Nadu,Erode,2020,Q1,279035,3501764,11.3692044,77.67662687
Southern Region,Tamil Nadu,Karur,2020,Q1,102936,1273957,10.9301522,78.08485455
Southern Region,Tamil Nadu,Kallakkurichi,2020,Q1,138096,1826308,11.738478,78.963524
Southern Region,Tamil Nadu,Viluppuram,2020,Q1,181301,2691021,11.9137874,79.50789298
Southern Region,Tamil Nadu,Pudukkottai,2020,Q1,103610,1301766,10.5,78.833333
Southern Region,Tamil Nadu,Perambalur,2020,Q1,50493,630038,11.2287716,78.81825555
Southern Region,Tamil Nadu,Coimbatore,2020,Q1,868832,14620009,11.0018115,76.9628425
Southern Region,Tamil Nadu,Virudhunagar,2020,Q1,158388,1996827,9.5208936,77.8784564
Southern Region,Tamil Nadu,Dindigul,2020,Q1,204661,2864002,10.3303299,78.06739791
Southern Region,Tamil Nadu,Sivaganga,2020,Q1,106993,1359734,9.851231,78.53047155
Southern Region,Tamil Nadu,Tenkasi,2020,Q1,92142,1017754,8.965924,77.306968
Southern Region,Tamil Nadu,Chengalpattu,2020,Q1,912587,24586991,12.6840886,79.9836371
Southern Region,Tamil Nadu,Kanyakumari,2020,Q1,171611,1981360,8.079252,77.5499338
Southern Region,Tamil Nadu,Tirunelveli,2020,Q1,158258,1860525,8.7012203,77.5792694
Southern Region,Tamil Nadu,Tiruvallur,2020,Q1,1041642,18732482,13.1394221,79.9070839
Southern Region,Tamil Nadu,Theni,2020,Q1,111186,1398101,9.9696643,77.47420049
Southern Region,Tamil Nadu,Ranipet,2020,Q1,160257,2386777,12.950883,79.319701
Southern Region,Tamil Nadu,Namakkal,2020,Q1,191510,2352284,11.28422485,78.16615284
Southern Region,Tamil Nadu,Vellore,2020,Q1,225181,4369641,12.7948109,79.0006411
Southern Region,Tamil Nadu,Tiruvarur,2020,Q1,75272,891778,10.6828082,79.4786542
Southern Region,Tamil Nadu,Tiruchirappalli,2020,Q2,383178,4397712,10.804973,78.6870296
Southern Region,Tamil Nadu,Ramanathapuram,2020,Q2,111008,1538437,9.3895523,78.85907072
Southern Region,Tamil Nadu,Krishnagiri,2020,Q2,424184,6702370,12.5188835,78.2206536
Southern Region,Tamil Nadu,Cuddalore,2020,Q2,283455,3562036,11.7564329,79.7634644
Southern Region,Tamil Nadu,Kanchipuram,2020,Q2,678899,7473570,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2020,Q2,550609,5884781,11.1017815,77.345192
Southern Region,Tamil Nadu,Dharmapuri,2020,Q2,221016,3874848,12.09680475,78.19304301
Southern Region,Tamil Nadu,Thoothukudi,2020,Q2,176731,2097792,8.8052602,78.1452745
Southern Region,Tamil Nadu,Thanjavur,2020,Q2,240366,2808288,10.7860267,79.1381497
Southern Region,Tamil Nadu,Madurai,2020,Q2,456527,5318809,9.9261153,78.1140983
Southern Region,Tamil Nadu,Tiruvannamalai,2020,Q2,264353,4180733,12.22713775,79.07012882
Southern Region,Tamil Nadu,Salem,2020,Q2,499360,6083707,11.6549142,78.1584923
Southern Region,Tamil Nadu,Nagapattinam,2020,Q2,119011,1465103,10.8056276,79.82465978
Southern Region,Tamil Nadu,Tirupathur,2020,Q2,170574,2597785,12.493622,78.567573
Southern Region,Tamil Nadu,Ariyalur,2020,Q2,70530,1030795,11.07603595,79.11745538
Southern Region,Tamil Nadu,Chennai,2020,Q2,1436722,13039961,13.0836939,80.270186
Southern Region,Tamil Nadu,Nilgiris,2020,Q2,93246,1275950,13.0698579,80.2248039
Southern Region,Tamil Nadu,Erode,2020,Q2,317681,3331606,11.3692044,77.67662687
Southern Region,Tamil Nadu,Karur,2020,Q2,118636,1436363,10.9301522,78.08485455
Southern Region,Tamil Nadu,Kallakkurichi,2020,Q2,160550,2486862,11.738478,78.963524
Southern Region,Tamil Nadu,Viluppuram,2020,Q2,206170,3122431,11.9137874,79.50789298
Southern Region,Tamil Nadu,Pudukkottai,2020,Q2,122447,1627425,10.5,78.833333
Southern Region,Tamil Nadu,Perambalur,2020,Q2,58963,747910,11.2287716,78.81825555
Southern Region,Tamil Nadu,Coimbatore,2020,Q2,958191,9575606,11.0018115,76.9628425
Southern Region,Tamil Nadu,Virudhunagar,2020,Q2,184693,2347483,9.5208936,77.8784564
Southern Region,Tamil Nadu,Dindigul,2020,Q2,236638,3137832,10.3303299,78.06739791
Southern Region,Tamil Nadu,Sivaganga,2020,Q2,125461,1694826,9.851231,78.53047155
Southern Region,Tamil Nadu,Tenkasi,2020,Q2,108499,1389035,8.965924,77.306968
Southern Region,Tamil Nadu,Chengalpattu,2020,Q2,979769,11430968,12.6840886,79.9836371
Southern Region,Tamil Nadu,Kanyakumari,2020,Q2,201361,2294160,8.079252,77.5499338
Southern Region,Tamil Nadu,Tirunelveli,2020,Q2,182743,2083902,8.7012203,77.5792694
Southern Region,Tamil Nadu,Tiruvallur,2020,Q2,1140330,13599646,13.1394221,79.9070839
Southern Region,Tamil Nadu,Theni,2020,Q2,129850,1754220,9.9696643,77.47420049
Southern Region,Tamil Nadu,Ranipet,2020,Q2,180545,2540420,12.950883,79.319701
Southern Region,Tamil Nadu,Namakkal,2020,Q2,217014,2357316,11.28422485,78.16615284
Southern Region,Tamil Nadu,Vellore,2020,Q2,252106,3459528,12.7948109,79.0006411
Southern Region,Tamil Nadu,Tiruvarur,2020,Q2,89370,1157231,10.6828082,79.4786542
Southern Region,Tamil Nadu,Tiruchirappalli,2020,Q3,433221,5742354,10.804973,78.6870296
Southern Region,Tamil Nadu,Ramanathapuram,2020,Q3,127682,1769579,9.3895523,78.85907072
Southern Region,Tamil Nadu,Krishnagiri,2020,Q3,480568,9843357,12.5188835,78.2206536
Southern Region,Tamil Nadu,Cuddalore,2020,Q3,323758,4318946,11.7564329,79.7634644
Southern Region,Tamil Nadu,Kanchipuram,2020,Q3,744437,10979357,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2020,Q3,625391,8853479,11.1017815,77.345192
Southern Region,Tamil Nadu,Dharmapuri,2020,Q3,250927,4858338,12.09680475,78.19304301
Southern Region,Tamil Nadu,Thoothukudi,2020,Q3,202127,2568735,8.8052602,78.1452745
Southern Region,Tamil Nadu,Thanjavur,2020,Q3,275156,3451569,10.7860267,79.1381497
Southern Region,Tamil Nadu,Madurai,2020,Q3,516447,6967595,9.9261153,78.1140983
Southern Region,Tamil Nadu,Tiruvannamalai,2020,Q3,299947,4626373,12.22713775,79.07012882
Southern Region,Tamil Nadu,Salem,2020,Q3,564858,8036658,11.6549142,78.1584923
Southern Region,Tamil Nadu,Nagapattinam,2020,Q3,136672,1679819,10.8056276,79.82465978
Southern Region,Tamil Nadu,Tirupathur,2020,Q3,195018,3207917,12.493622,78.567573
Southern Region,Tamil Nadu,Ariyalur,2020,Q3,81288,1186221,11.07603595,79.11745538
Southern Region,Tamil Nadu,Chennai,2020,Q3,1566152,19853785,13.0836939,80.270186
Southern Region,Tamil Nadu,Nilgiris,2020,Q3,107078,1552763,13.0698579,80.2248039
Southern Region,Tamil Nadu,Erode,2020,Q3,364107,4686901,11.3692044,77.67662687
Southern Region,Tamil Nadu,Karur,2020,Q3,136196,1821465,10.9301522,78.08485455
Southern Region,Tamil Nadu,Kallakkurichi,2020,Q3,186752,3015004,11.738478,78.963524
Southern Region,Tamil Nadu,Viluppuram,2020,Q3,233908,3650029,11.9137874,79.50789298
Southern Region,Tamil Nadu,Pudukkottai,2020,Q3,142310,1923958,10.5,78.833333
Southern Region,Tamil Nadu,Perambalur,2020,Q3,68517,960757,11.2287716,78.81825555
Southern Region,Tamil Nadu,Coimbatore,2020,Q3,1073680,14633137,11.0018115,76.9628425
Southern Region,Tamil Nadu,Virudhunagar,2020,Q3,211752,2813373,9.5208936,77.8784564
Southern Region,Tamil Nadu,Dindigul,2020,Q3,271023,3960702,10.3303299,78.06739791
Southern Region,Tamil Nadu,Sivaganga,2020,Q3,145227,2077288,9.851231,78.53047155
Southern Region,Tamil Nadu,Tenkasi,2020,Q3,125008,1608242,8.965924,77.306968
Southern Region,Tamil Nadu,Chengalpattu,2020,Q3,1064263,15465951,12.6840886,79.9836371
Southern Region,Tamil Nadu,Kanyakumari,2020,Q3,232596,2873401,8.079252,77.5499338
Southern Region,Tamil Nadu,Tirunelveli,2020,Q3,209034,2600875,8.7012203,77.5792694
Southern Region,Tamil Nadu,Tiruvallur,2020,Q3,1260923,18894716,13.1394221,79.9070839
Southern Region,Tamil Nadu,Theni,2020,Q3,150319,2140066,9.9696643,77.47420049
Southern Region,Tamil Nadu,Ranipet,2020,Q3,203081,3140985,12.950883,79.319701
Southern Region,Tamil Nadu,Namakkal,2020,Q3,246708,3170275,11.28422485,78.16615284
Southern Region,Tamil Nadu,Vellore,2020,Q3,283896,4428079,12.7948109,79.0006411
Southern Region,Tamil Nadu,Tiruvarur,2020,Q3,103424,1321235,10.6828082,79.4786542
Southern Region,Tamil Nadu,Tiruchirappalli,2020,Q4,487716,7800392,10.804973,78.6870296
Southern Region,Tamil Nadu,Ramanathapuram,2020,Q4,145999,2165346,9.3895523,78.85907072
Southern Region,Tamil Nadu,Krishnagiri,2020,Q4,545815,15449925,12.5188835,78.2206536
Southern Region,Tamil Nadu,Cuddalore,2020,Q4,369293,5648690,11.7564329,79.7634644
Southern Region,Tamil Nadu,Kanchipuram,2020,Q4,829207,18203380,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2020,Q4,710489,12955683,11.1017815,77.345192
Southern Region,Tamil Nadu,Dharmapuri,2020,Q4,282824,6532789,12.09680475,78.19304301
Southern Region,Tamil Nadu,Thoothukudi,2020,Q4,229630,3340803,8.8052602,78.1452745
Southern Region,Tamil Nadu,Thanjavur,2020,Q4,313862,4559579,10.7860267,79.1381497
Southern Region,Tamil Nadu,Madurai,2020,Q4,582252,9594616,9.9261153,78.1140983
Southern Region,Tamil Nadu,Tiruvannamalai,2020,Q4,339997,6067460,12.22713775,79.07012882
Southern Region,Tamil Nadu,Salem,2020,Q4,638883,11221873,11.6549142,78.1584923
Southern Region,Tamil Nadu,Nagapattinam,2020,Q4,157944,2206727,10.8056276,79.82465978
Southern Region,Tamil Nadu,Tirupathur,2020,Q4,222641,4673945,12.493622,78.567573
Southern Region,Tamil Nadu,Ariyalur,2020,Q4,92841,1414528,11.07603595,79.11745538
Southern Region,Tamil Nadu,Chennai,2020,Q4,1731527,34622039,13.0836939,80.270186
Southern Region,Tamil Nadu,Nilgiris,2020,Q4,122548,2221229,13.0698579,80.2248039
Southern Region,Tamil Nadu,Erode,2020,Q4,414616,6764324,11.3692044,77.67662687
Southern Region,Tamil Nadu,Karur,2020,Q4,155208,2430114,10.9301522,78.08485455
Southern Region,Tamil Nadu,Kallakkurichi,2020,Q4,212502,3489787,11.738478,78.963524
Southern Region,Tamil Nadu,Viluppuram,2020,Q4,265349,4842033,11.9137874,79.50789298
Southern Region,Tamil Nadu,Pudukkottai,2020,Q4,163394,2443995,10.5,78.833333
Southern Region,Tamil Nadu,Perambalur,2020,Q4,78324,1246209,11.2287716,78.81825555
Southern Region,Tamil Nadu,Coimbatore,2020,Q4,1205249,22669786,11.0018115,76.9628425
Southern Region,Tamil Nadu,Virudhunagar,2020,Q4,241382,3709784,9.5208936,77.8784564
Southern Region,Tamil Nadu,Dindigul,2020,Q4,307925,5367168,10.3303299,78.06739791
Southern Region,Tamil Nadu,Sivaganga,2020,Q4,166798,2627172,9.851231,78.53047155
Southern Region,Tamil Nadu,Tenkasi,2020,Q4,142862,2009081,8.965924,77.306968
Southern Region,Tamil Nadu,Chengalpattu,2020,Q4,1170720,25436109,12.6840886,79.9836371
Southern Region,Tamil Nadu,Kanyakumari,2020,Q4,262708,3675595,8.079252,77.5499338
Southern Region,Tamil Nadu,Tirunelveli,2020,Q4,237977,3457326,8.7012203,77.5792694
Southern Region,Tamil Nadu,Tiruvallur,2020,Q4,1408348,29646954,13.1394221,79.9070839
Southern Region,Tamil Nadu,Theni,2020,Q4,171990,2779589,9.9696643,77.47420049
Southern Region,Tamil Nadu,Ranipet,2020,Q4,229732,4467031,12.950883,79.319701
Southern Region,Tamil Nadu,Namakkal,2020,Q4,280271,4367389,11.28422485,78.16615284
Southern Region,Tamil Nadu,Vellore,2020,Q4,319993,6500445,12.7948109,79.0006411
Southern Region,Tamil Nadu,Tiruvarur,2020,Q4,118770,1624657,10.6828082,79.4786542
Southern Region,Tamil Nadu,Tiruchirappalli,2021,Q1,527667,8836445,10.804973,78.6870296
Southern Region,Tamil Nadu,Ramanathapuram,2021,Q1,158933,2470213,9.3895523,78.85907072
Southern Region,Tamil Nadu,Krishnagiri,2021,Q1,592655,18257136,12.5188835,78.2206536
Southern Region,Tamil Nadu,Cuddalore,2021,Q1,401780,6718405,11.7564329,79.7634644
Southern Region,Tamil Nadu,Kanchipuram,2021,Q1,895950,22914978,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2021,Q1,772074,15416834,11.1017815,77.345192
Southern Region,Tamil Nadu,Dharmapuri,2021,Q1,306834,7786122,12.09680475,78.19304301
Southern Region,Tamil Nadu,Thoothukudi,2021,Q1,249036,3774093,8.8052602,78.1452745
Southern Region,Tamil Nadu,Thanjavur,2021,Q1,340874,5383102,10.7860267,79.1381497
Southern Region,Tamil Nadu,Madurai,2021,Q1,630685,10792871,9.9261153,78.1140983
Southern Region,Tamil Nadu,Tiruvannamalai,2021,Q1,369304,7105656,12.22713775,79.07012882
Southern Region,Tamil Nadu,Salem,2021,Q1,693137,13212180,11.6549142,78.1584923
Southern Region,Tamil Nadu,Nagapattinam,2021,Q1,172162,2709896,10.8056276,79.82465978
Southern Region,Tamil Nadu,Tirupathur,2021,Q1,242300,5673187,12.493622,78.567573
Southern Region,Tamil Nadu,Ariyalur,2021,Q1,101107,1628883,11.07603595,79.11745538
Southern Region,Tamil Nadu,Chennai,2021,Q1,1865001,44025572,13.0836939,80.270186
Southern Region,Tamil Nadu,Nilgiris,2021,Q1,132909,2667830,13.0698579,80.2248039
Southern Region,Tamil Nadu,Erode,2021,Q1,449675,7891302,11.3692044,77.67662687
Southern Region,Tamil Nadu,Karur,2021,Q1,168402,2748286,10.9301522,78.08485455
Southern Region,Tamil Nadu,Kallakkurichi,2021,Q1,231208,4214895,11.738478,78.963524
Southern Region,Tamil Nadu,Viluppuram,2021,Q1,287910,5813660,11.9137874,79.50789298
Southern Region,Tamil Nadu,Pudukkottai,2021,Q1,178074,2798190,10.5,78.833333
Southern Region,Tamil Nadu,Perambalur,2021,Q1,85113,1379818,11.2287716,78.81825555
Southern Region,Tamil Nadu,Coimbatore,2021,Q1,1304141,28188456,11.0018115,76.9628425
Southern Region,Tamil Nadu,Virudhunagar,2021,Q1,262406,4141001,9.5208936,77.8784564
Southern Region,Tamil Nadu,Dindigul,2021,Q1,334350,6175195,10.3303299,78.06739791
Southern Region,Tamil Nadu,Sivaganga,2021,Q1,181917,3022065,9.851231,78.53047155
Southern Region,Tamil Nadu,Tenkasi,2021,Q1,155104,2189726,8.965924,77.306968
Southern Region,Tamil Nadu,Chengalpattu,2021,Q1,1259678,32721455,12.6840886,79.9836371
Southern Region,Tamil Nadu,Kanyakumari,2021,Q1,284941,4119075,8.079252,77.5499338
Southern Region,Tamil Nadu,Tirunelveli,2021,Q1,258947,3981829,8.7012203,77.5792694
Southern Region,Tamil Nadu,Tiruvallur,2021,Q1,1522407,36786664,13.1394221,79.9070839
Southern Region,Tamil Nadu,Theni,2021,Q1,187104,3191924,9.9696643,77.47420049
Southern Region,Tamil Nadu,Ranipet,2021,Q1,248923,5222726,12.950883,79.319701
Southern Region,Tamil Nadu,Namakkal,2021,Q1,304004,5067526,11.28422485,78.16615284
Southern Region,Tamil Nadu,Vellore,2021,Q1,346428,7829717,12.7948109,79.0006411
Southern Region,Tamil Nadu,Tiruvarur,2021,Q1,129468,1944801,10.6828082,79.4786542
Southern Region,Tamil Nadu,Tiruchirappalli,2021,Q2,565156,10014470,10.804973,78.6870296
Southern Region,Tamil Nadu,Ramanathapuram,2021,Q2,170759,5788658,9.3895523,78.85907072
Southern Region,Tamil Nadu,Krishnagiri,2021,Q2,635191,20912278,12.5188835,78.2206536
Southern Region,Tamil Nadu,Cuddalore,2021,Q2,430763,7572362,11.7564329,79.7634644
Southern Region,Tamil Nadu,Kanchipuram,2021,Q2,957182,14405043,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2021,Q2,828168,13987286,11.1017815,77.345192
Southern Region,Tamil Nadu,Dharmapuri,2021,Q2,329355,11902186,12.09680475,78.19304301
Southern Region,Tamil Nadu,Thoothukudi,2021,Q2,267294,6425418,8.8052602,78.1452745
Southern Region,Tamil Nadu,Thanjavur,2021,Q2,365299,6514813,10.7860267,79.1381497
Southern Region,Tamil Nadu,Madurai,2021,Q2,675035,10452990,9.9261153,78.1140983
Southern Region,Tamil Nadu,Tiruvannamalai,2021,Q2,396885,11401391,12.22713775,79.07012882
Southern Region,Tamil Nadu,Salem,2021,Q2,742566,14905297,11.6549142,78.1584923
Southern Region,Tamil Nadu,Nagapattinam,2021,Q2,184857,3829274,10.8056276,79.82465978
Southern Region,Tamil Nadu,Tirupathur,2021,Q2,259721,6705794,12.493622,78.567573
